UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO
PE,INGAZEIRA,967,302,0,39,0,71,8,0,12,17,479,22,8,0,9,0,0,0,0,0,0,0
PE,IPOJUCA,23317,11044,0,743,330,1161,1026,7,1095,344,5514,210,464,0,795,350,6,1,0,1,48,178
PE,IPUBI,6931,1520,0,292,62,419,32,0,2,17,4246,171,39,0,31,72,0,0,0,0,0,28
PE,ITACURUBA,752,274,0,26,1,85,9,0,1,5,319,12,6,0,12,0,0,0,0,0,2,0
PE,ITAIBA,5776,1328,0,177,3,497,38,0,13,55,3465,135,26,0,31,4,0,0,0,0,1,3
PE,ITAMBE,15275,3535,0,417,18,675,178,0,47,49,8288,1723,152,0,141,21,0,1,0,0,8,22
PE,ITAPETIM,3603,1062,0,88,2,253,18,0,38,8,1919,174,12,0,22,3,0,1,0,0,1,2
PE,ITAPISSUMA,4351,2247,0,127,25,207,381,0,128,39,854,49,23,0,72,183,0,0,0,1,0,15
PE,ITAQUITINGA,2861,961,0,46,1,122,105,0,75,26,1358,94,46,0,22,3,0,0,0,0,0,2
PE,JABOATAO DOS GUARARAPES,207824,110120,0,5689,1633,10440,8793,21,2574,736,56959,1976,2155,0,2861,2164,4,9,0,14,171,1505
PE,JAQUEIRA,1795,588,0,62,0,113,40,0,4,12,825,92,31,0,23,1,0,0,0,0,0,4
PE,JATAUBA,3951,885,0,229,9,475,25,0,2,234,1929,102,16,0,21,9,0,0,0,0,0,15
PE,JATOBA,2251,753,0,60,1,124,17,0,56,32,992,157,17,0,33,4,0,0,0,0,1,4
PE,JOAO ALFREDO,7420,2245,0,275,3,766,156,0,48,632,2997,196,32,0,38,5,0,0,0,0,0,27
PE,JOAQUIM NABUCO,2528,915,0,85,1,105,37,0,46,20,1031,101,66,0,105,5,0,1,0,0,4,6
PE,JUCATI,2651,986,0,121,6,167,11,0,2,30,1159,111,31,0,11,14,0,0,0,0,0,2
PE,JUPI,4555,1842,0,242,9,293,41,0,4,53,1694,251,67,0,27,23,0,0,0,0,1,8
PE,JUREMA,2678,1084,0,94,0,219,39,0,3,51,991,153,17,0,12,8,0,0,0,0,0,7
PE,LAGOA DO CARRO,3511,1294,0,111,4,225,250,0,193,11,1259,79,24,0,45,5,0,0,0,0,3,8
PE,LAGOA DO ITAENGA,5888,1721,0,421,11,307,150,0,220,55,2545,161,68,0,197,16,0,0,0,0,1,15
PE,LAGOA DO OURO,2577,505,0,52,2,207,11,0,1,31,1671,54,18,0,4,12,0,0,0,0,2,7
PE,LAGOA DOS GATOS,3261,1037,0,108,3,281,48,0,6,41,1449,227,7,0,48,5,0,0,0,0,1,0
PE,LAGOA GRANDE,4592,1375,0,183,4,423,29,0,21,9,2299,129,19,0,74,13,0,0,0,0,6,8
PE,LAJEDO,16853,6773,0,644,29,1240,212,0,151,115,5541,1682,67,0,182,139,0,1,0,0,8,69
PE,LIMOEIRO,19848,6309,0,569,39,1076,853,2,1061,159,8327,1003,87,0,217,71,0,0,0,0,4,71
PE,MACAPARANA,8029,2162,0,212,2,544,101,0,16,16,4486,334,54,0,70,5,0,0,0,0,5,22
PE,MACHADOS,3595,1016,0,185,19,308,66,0,31,54,1746,52,22,0,23,65,0,0,0,0,2,6
PE,MANARI,2397,511,0,65,3,208,16,0,3,21,1501,31,12,0,14,5,0,0,0,0,0,7
PE,MARAIAL,2027,559,0,120,1,91,30,0,4,22,956,116,32,0,72,16,0,0,0,0,1,7
PE,MIRANDIBA,2826,862,0,130,13,265,25,0,28,6,1399,46,12,0,8,22,0,0,0,0,2,8
PE,MOREILANDIA,1919,417,0,68,0,184,11,0,1,6,1191,23,10,0,6,0,0,0,0,0,0,2
PE,MORENO,17396,7757,0,783,75,961,562,0,219,188,6094,151,159,0,233,103,0,0,0,37,3,71
PE,NAZARE DA MATA,7938,3592,0,229,10,425,244,0,377,27,2512,285,61,0,127,19,0,0,0,0,1,29
PE,OLINDA,145200,81260,0,3050,395,6745,5291,15,1551,424,40427,1388,1325,0,1798,580,13,7,0,3,94,834
PE,OROBO,6393,2380,0,230,8,494,119,0,33,227,2591,168,87,0,26,20,0,0,0,0,0,10
PE,OROCO,3277,806,0,97,0,214,13,0,18,4,2041,45,14,0,23,1,0,0,0,0,1,0
PE,OURICURI,23438,5339,0,698,54,1391,167,0,131,42,14448,641,118,0,248,77,4,0,0,0,12,68
PE,PALMARES,22173,7286,0,527,49,987,258,0,352,137,9527,1800,224,0,866,63,0,2,0,0,17,78
PE,PALMEIRINA,1364,390,0,22,0,78,5,0,2,19,767,58,7,0,5,6,0,0,0,0,3,2
PE,PANELAS,4281,1961,0,120,2,419,84,0,2,83,1231,274,24,0,63,10,0,0,0,0,1,7
PE,PARANATAMA,2730,1019,0,156,3,215,23,0,1,39,1143,72,34,0,6,11,0,0,0,0,0,8
PE,PARNAMIRIM,5357,1221,0,289,7,318,28,0,16,10,3253,135,31,0,31,11,0,0,0,0,3,4
PE,PASSIRA,7246,2058,0,312,9,456,130,0,132,161,3645,219,37,0,55,11,0,0,0,0,2,19
PE,PAUDALHO,14376,5293,0,576,46,614,471,0,429,51,6302,274,91,0,149,38,0,0,0,0,7,35
PE,PAULISTA,103987,61246,0,1743,282,4209,4890,0,925,407,26734,1092,358,0,1290,384,5,2,0,1,51,368
PE,PEDRA,3903,1355,0,184,1,456,44,0,33,76,1624,54,27,0,27,8,0,0,0,0,5,9
PE,PESQUEIRA,20197,7473,0,820,77,1551,314,0,369,188,7733,1110,158,0,185,138,0,1,0,0,9,71
PE,PETROLANDIA,10211,3076,0,375,14,885,102,0,402,27,4464,595,75,0,134,36,0,0,0,0,3,23
PE,PETROLINA,149456,57985,0,4552,291,11913,2449,7,2510,279,57518,6708,654,0,2724,981,14,2,0,2,47,820
PE,POCAO,3788,992,0,71,0,216,32,0,9,53,2269,106,14,0,21,0,0,0,0,0,0,5
PE,POMBOS,7851,2700,0,480,37,669,105,0,232,74,2803,524,60,0,99,31,0,1,0,0,5,31
PE,PRIMAVERA,1929,773,0,98,9,135,28,0,4,16,611,48,49,0,134,11,0,0,0,0,2,11
PE,QUIPAPA,2807,1045,0,103,2,217,59,0,5,39,1116,122,47,0,35,11,0,0,0,0,0,6
PE,QUIXABA,3164,595,0,53,6,352,25,0,10,27,2020,46,13,0,9,6,0,0,0,0,0,2
PE,RECIFE,703700,401518,0,19530,3346,41904,36434,7,6588,2465,150782,8077,4023,1,9189,6038,36,64,0,223,473,13002
PE,RIACHO DAS ALMAS,6571,2301,0,404,27,503,91,1,4,128,2745,226,30,0,49,40,0,0,0,1,2,19
PE,RIBEIRAO,9170,4151,0,270,7,387,178,0,337,53,3198,182,108,0,261,13,0,0,0,0,0,25
PE,RIO FORMOSO,4381,2025,0,121,5,178,265,0,126,55,1265,40,86,0,184,23,0,0,0,0,3,5
PE,SAIRE,2418,909,0,105,1,211,43,0,5,15,1005,76,21,0,17,5,0,0,0,0,1,4
PE,SALGADINHO,1066,272,0,19,1,78,8,0,11,61,577,24,6,0,7,0,0,0,0,0,1,1
PE,SALGUEIRO,26134,8215,0,562,102,1685,238,0,620,57,12346,1569,93,0,327,186,1,1,0,1,15,116
PE,SALOA,2936,995,0,83,8,260,17,0,2,51,1394,64,14,0,16,20,0,0,0,0,0,12
PE,SANHARO,5009,1759,0,164,13,417,64,0,47,44,2039,344,45,0,34,29,0,1,0,0,3,6
PE,SANTA CRUZ,3140,590,0,185,6,202,10,0,1,9,2017,63,30,0,14,8,0,0,0,0,0,5
PE,SANTA CRUZ DA BAIXA VERDE,4241,840,0,230,37,310,42,0,6,19,2582,61,12,0,22,72,0,0,0,0,0,8
PE,SANTA CRUZ DO CAPIBARIBE,55090,15565,0,1070,122,3656,837,0,204,426,23890,8062,72,0,654,188,1,0,0,0,1,342
PE,SANTA FILOMENA,2652,421,0,142,8,187,7,0,0,11,1781,27,34,0,22,10,0,0,0,0,0,2
PE,SANTA MARIA DA BOA VISTA,9791,2574,0,304,3,771,70,0,46,21,5666,147,85,0,77,14,0,0,0,0,0,13
PE,SANTA MARIA DO CAMBUCA,3641,1304,0,234,6,173,40,0,7,125,1542,149,35,0,13,9,0,0,0,0,0,4
PE,SANTA TEREZINHA,2561,773,0,88,5,279,23,0,2,15,1236,117,8,0,7,6,0,0,0,0,1,1
PE,SAO BENEDITO DO SUL,1398,511,0,32,0,82,43,0,0,17,633,41,17,0,17,2,0,0,0,0,2,1
PE,SAO BENTO DO UNA,15466,4432,0,1094,183,1177,164,0,110,91,6801,735,132,0,106,384,0,0,0,0,3,54
PE,SAO CAITANO,11310,3810,0,439,27,531,157,0,249,274,4913,562,45,0,209,60,0,0,0,0,2,32
PE,SAO JOAO,4553,1653,0,150,3,322,54,0,6,68,2045,149,40,0,23,23,0,0,0,0,0,17
PE,SAO JOAQUIM DO MONTE,3922,1356,0,91,0,275,62,0,7,51,1800,191,29,0,45,6,0,0,0,0,0,9
PE,SAO JOSE DA COROA GRANDE,3639,1600,0,78,2,203,89,0,222,21,1100,128,40,0,129,7,0,1,0,0,2,17
PE,SAO JOSE DO BELMONTE,9674,3006,0,345,26,879,63,0,38,38,4741,295,81,0,74,52,0,0,0,0,3,33
PE,SAO JOSE DO EGITO,13257,4577,0,526,65,1144,158,0,156,59,5647,554,78,0,117,138,0,0,0,0,3,35
PE,SAO LOURENCO DA MATA,25729,13357,0,449,70,1152,1297,3,458,107,7506,225,562,0,348,107,0,0,0,0,16,72
PE,SAO VICENTE FERRER,4663,1297,0,197,5,481,64,0,10,16,2323,213,29,0,12,5,0,0,0,0,0,11
PE,SERRA TALHADA,39758,12310,0,1621,181,2588,400,0,604,143,18520,2233,105,0,481,379,4,0,0,1,20,168
PE,SERRITA,3207,872,0,103,1,229,26,0,18,8,1789,97,15,0,22,12,0,0,0,0,3,12
PE,SERTANIA,16556,4267,0,497,24,894,132,0,111,92,9714,569,64,0,121,45,1,0,0,0,5,20
PE,SIRINHAEM,6736,3191,0,240,13,297,364,0,114,52,1890,91,100,0,328,19,0,0,0,0,2,35
PE,SOLIDAO,1149,288,0,25,1,94,13,0,5,6,650,24,9,0,32,1,0,0,0,0,0,1
PE,SURUBIM,27111,9283,0,927,204,2214,466,0,410,707,10435,1618,137,0,290,282,0,1,0,0,8,129
PE,TABIRA,12198,3804,0,293,7,854,87,0,62,54,5888,746,51,0,295,23,0,0,0,1,8,25
PE,TACAIMBO,3139,1131,0,126,2,210,50,0,31,48,1334,136,22,0,34,8,0,0,0,0,0,7
PE,TACARATU,3200,744,0,72,10,322,20,0,21,45,1668,247,11,0,26,9,0,0,0,0,1,4
PE,TAMANDARE,4654,1807,0,77,3,255,142,0,223,37,1676,210,36,0,160,5,0,1,0,1,6,15
PE,TAQUARITINGA DO NORTE,9020,3494,0,346,12,683,117,0,23,106,3123,859,49,0,133,22,0,1,0,0,1,51
PE,TEREZINHA,1599,452,0,30,0,108,7,0,0,16,910,35,22,0,10,7,0,0,0,0,1,1
PE,TERRA NOVA,2440,692,0,84,1,134,13,0,5,2,1433,42,11,0,16,7,0,0,0,0,0,0
PE,TIMBAUBA,26825,7076,0,646,52,1390,405,0,216,42,13915,2454,128,0,325,94,0,0,0,0,3,79
PE,TORITAMA,16568,6030,0,343,18,1282,237,0,29,80,5679,2476,44,0,179,25,0,1,0,0,5,140
PE,TRACUNHAEM,2344,968,0,58,2,95,92,0,84,27,920,43,20,0,29,3,0,0,0,0,0,3
PE,TRINDADE,10252,2345,0,410,148,587,82,0,45,49,5599,686,23,0,75,168,0,0,0,0,6,29
PE,TRIUNFO,7342,1653,0,250,8,687,74,0,12,36,4381,158,16,0,29,17,0,0,0,0,3,18
PE,TUPANATINGA,4591,1235,0,158,4,355,27,0,31,53,2564,95,32,0,21,5,0,0,0,0,0,11
PE,TUPARETAMA,3722,1112,0,121,14,215,37,0,31,44,1868,218,21,0,22,16,0,0,0,0,0,3
PE,VENTUROSA,3622,1374,0,205,10,486,53,0,81,54,1156,142,16,0,22,17,0,0,0,0,0,6
PE,VERDEJANTE,2055,581,0,70,1,117,21,0,25,9,1151,38,18,0,15,6,0,0,0,0,1,2
PE,VERTENTE DO LERIO,2886,823,0,92,2,130,18,0,16,123,1592,58,19,0,9,2,0,0,0,0,1,1
PE,VERTENTES,5333,2165,0,233,3,380,86,0,8,91,1969,296,28,0,54,3,0,0,0,0,1,16
PE,VICENCIA,6856,2854,0,318,9,473,140,0,63,25,2603,185,88,0,73,14,0,0,0,0,1,10
PE,VITORIA DE SANTO ANTAO,56437,19873,0,2462,325,3406,1073,1,1096,176,21087,5195,388,0,638,405,0,1,0,0,10,301
PE,XEXEU,2138,891,0,77,9,86,39,0,15,18,835,68,42,0,43,8,0,0,0,0,0,7
PI,ACAUA,1843,305,0,140,0,246,11,0,0,32,1057,18,33,0,0,1,0,0,0,0,0,0
PI,AGRICOLANDIA,1655,296,0,23,0,92,7,0,1,3,1019,202,8,0,2,0,0,0,0,0,0,2
PI,AGUA BRANCA,12410,2226,0,215,10,650,75,0,16,20,7824,1242,24,0,62,12,0,0,0,1,5,28
PI,ALAGOINHA DO PIAUI,1519,495,0,67,0,265,13,0,0,6,553,95,5,0,17,1,0,0,0,0,0,2
PI,ALEGRETE DO PIAUI,617,183,0,46,1,64,3,0,0,4,268,34,4,0,6,2,0,0,0,0,0,2
PI,ALTO LONGA,2834,487,0,60,0,195,18,0,3,14,1866,148,37,0,2,0,0,0,0,0,2,2
PI,ALTOS,14788,3475,0,332,28,766,110,0,77,19,8421,1319,80,0,75,48,0,0,0,0,9,29
PI,ALVORADA DO GURGUEIA,934,200,0,26,2,75,5,0,1,4,533,70,10,0,3,4,0,0,0,0,1,0
PI,AMARANTE,4959,850,0,91,5,306,35,0,42,18,3281,276,28,0,11,4,1,0,0,0,2,9
PI,ANGICAL DO PIAUI,2048,341,0,30,3,134,12,1,6,4,1203,289,11,0,4,4,0,0,0,0,6,0
PI,ANISIO DE ABREU,1742,467,0,54,2,236,20,0,1,18,892,32,17,0,2,0,0,0,0,0,0,1
PI,ANTONIO ALMEIDA,780,127,0,29,5,70,4,0,0,4,450,65,6,0,8,12,0,0,0,0,0,0
PI,AROAZES,1158,282,0,22,0,66,10,0,4,11,616,134,11,0,2,0,0,0,0,0,0,0
PI,AROEIRAS DO ITAIM,673,103,0,19,0,30,7,0,0,0,470,31,13,0,0,0,0,0,0,0,0,0
PI,ARRAIAL,784,119,0,13,1,53,5,0,1,2,535,46,4,0,1,2,0,0,0,0,1,1
PI,ASSUNCAO DO PIAUI,661,144,0,12,0,133,7,0,0,0,350,11,4,0,0,0,0,0,0,0,0,0
PI,AVELINO LOPES,1798,320,0,36,1,256,52,0,0,11,930,175,8,0,1,1,0,0,0,0,1,6
PI,BAIXA GRANDE DO RIBEIRO,2904,416,0,140,101,286,19,0,1,4,1215,327,26,0,13,346,0,1,0,0,2,7
PI,BARRA D'ALCANTARA,1009,180,0,22,0,67,12,0,1,3,497,219,5,0,3,0,0,0,0,0,0,0
PI,BARRAS,12726,1902,0,175,8,605,71,0,27,27,8002,1709,114,0,31,16,4,0,0,0,20,15
PI,BARREIRAS DO PIAUI,298,56,0,7,1,41,2,0,0,1,174,13,2,0,0,1,0,0,0,0,0,0
PI,BARRO DURO,2400,407,0,54,0,162,13,0,1,6,1544,196,6,0,3,0,0,0,0,1,4,3
PI,BATALHA,4312,856,0,101,2,319,36,0,12,18,2458,459,23,0,16,2,0,0,0,0,2,8
PI,BELA VISTA DO PIAUI,667,184,0,20,1,112,17,0,0,2,296,27,7,0,1,0,0,0,0,0,0,0
PI,BELEM DO PIAUI,493,179,0,43,0,47,4,0,0,3,180,32,3,0,2,0,0,0,0,0,0,0
PI,BENEDITINOS,2394,339,0,44,3,162,15,0,2,4,1532,270,15,0,3,5,0,0,0,0,0,0
PI,BERTOLINIA,1338,269,0,27,10,110,8,0,1,11,799,67,13,0,8,14,0,0,0,1,0,0
PI,BETANIA DO PIAUI,1312,287,0,107,1,225,10,0,0,30,610,10,24,0,3,2,0,0,0,0,2,1
PI,BOA HORA,1150,189,0,26,1,83,7,1,0,2,706,121,12,0,1,1,0,0,0,0,0,0
PI,BOCAINA,1417,378,0,12,0,119,10,0,3,7,756,123,4,0,0,0,0,0,0,0,1,4
PI,BOM JESUS,12370,2177,0,384,104,1350,128,0,5,19,6159,1606,33,0,120,185,0,1,0,0,6,93
PI,BOM PRINCIPIO DO PIAUI,1062,239,0,15,0,72,16,0,0,3,637,59,12,0,8,0,0,1,0,0,0,0
PI,BONFIM DO PIAUI,1179,160,0,47,0,307,15,0,0,6,605,23,10,0,6,0,0,0,0,0,0,0
PI,BOQUEIRAO DO PIAUI,1391,368,0,20,0,61,5,0,3,3,753,170,5,0,2,0,0,0,0,0,1,0
PI,BRASILEIRA,2142,439,0,31,1,96,8,0,12,7,1043,477,10,0,9,1,0,0,0,0,2,6
PI,BREJO DO PIAUI,736,159,0,11,0,111,7,0,0,8,372,63,3,0,2,0,0,0,0,0,0,0
PI,BURITI DOS LOPES,4372,984,0,65,1,208,32,0,2,15,2655,359,24,0,15,0,0,0,0,0,1,11
PI,BURITI DOS MONTES,524,185,0,19,0,95,8,0,0,13,188,8,5,0,1,0,0,0,0,0,0,2
PI,CABECEIRAS DO PIAUI,1863,396,0,34,3,105,3,0,3,3,1074,208,27,0,2,4,0,0,0,0,1,0
PI,CAJAZEIRAS DO PIAUI,551,64,0,6,0,29,2,0,3,0,402,38,3,0,4,0,0,0,0,0,0,0
PI,CAJUEIRO DA PRAIA,1470,264,0,18,0,105,13,0,0,4,935,104,16,0,4,0,0,0,0,0,0,7
PI,CALDEIRAO GRANDE DO PIAUI,748,293,0,52,3,91,5,0,0,19,242,13,15,0,2,10,0,0,0,0,0,3
PI,CAMPINAS DO PIAUI,994,217,0,11,0,133,13,0,2,5,556,53,2,0,1,0,0,0,0,0,0,1
PI,CAMPO ALEGRE DO FIDALGO,866,269,0,41,0,160,16,0,0,5,340,31,4,0,0,0,0,0,0,0,0,0
PI,CAMPO GRANDE DO PIAUI,1453,425,0,58,3,150,21,0,0,14,682,82,5,0,6,6,0,0,0,0,0,1
PI,CAMPO LARGO DO PIAUI,576,130,0,11,0,42,5,0,1,3,328,49,6,0,0,0,0,1,0,0,0,0
PI,CAMPO MAIOR,26270,4728,0,504,19,1164,208,1,188,40,14735,4315,99,0,118,31,1,0,0,0,62,57
PI,CANAVIEIRA,251,44,0,5,0,31,1,0,0,4,157,6,1,0,2,0,0,0,0,0,0,0
PI,CANTO DO BURITI,5865,1301,0,125,19,560,43,0,1,42,3324,360,25,0,23,23,0,0,0,0,1,18
PI,CAPITAO DE CAMPOS,2543,606,0,43,1,148,22,0,7,5,1421,257,15,0,7,2,0,0,0,0,4,5
PI,CAPITAO GERVASIO OLIVEIRA,440,132,0,31,1,78,8,0,0,3,152,26,8,0,0,1,0,0,0,0,0,0
PI,CARACOL,1648,384,0,77,3,159,21,0,0,7,881,102,7,0,2,4,0,0,0,0,0,1
PI,CARAUBAS DO PIAUI,1053,199,0,31,0,95,7,0,2,4,637,66,9,0,1,0,0,1,0,0,0,1
PI,CARIDADE DO PIAUI,655,201,0,30,0,88,3,0,0,1,310,8,9,0,5,0,0,0,0,0,0,0
PI,CASTELO DO PIAUI,4714,749,0,80,7,364,38,0,3,19,3090,303,24,0,10,14,0,0,0,0,2,11
PI,CAXINGO,836,162,0,19,0,68,5,0,0,5,509,53,10,0,2,0,0,1,0,0,0,2
PI,COCAL,6734,1567,0,207,7,760,38,0,1,27,3012,993,43,0,22,8,0,0,0,0,6,43
PI,COCAL DE TELHA,1291,273,0,10,0,64,3,1,5,5,710,209,7,0,3,0,0,0,0,0,0,1
PI,COCAL DOS ALVES,1048,336,0,10,0,155,8,0,0,18,361,147,4,0,4,1,0,0,0,0,0,4
PI,COIVARAS,911,137,0,14,0,39,1,0,5,2,665,35,8,0,4,0,0,0,0,1,0,0
PI,COLONIA DO GURGUEIA,1097,275,0,22,2,80,10,1,0,15,616,57,3,0,12,2,0,0,0,1,1,0
PI,COLONIA DO PIAUI,1582,303,0,18,1,102,9,0,1,7,1032,94,10,0,4,1,0,0,0,0,0,0
PI,CONCEICAO DO CANINDE,710,224,0,19,1,108,8,0,1,4,325,12,5,0,0,2,0,0,0,0,0,1
PI,CORONEL JOSE DIAS,973,155,0,23,0,105,7,0,0,13,605,55,8,0,2,0,0,0,0,0,0,0
PI,CORRENTE,9319,1533,0,580,80,835,99,0,3,48,4725,1157,86,0,56,87,0,0,0,1,1,28
PI,CRISTALANDIA DO PIAUI,880,182,0,26,0,86,3,0,0,6,475,93,4,0,5,0,0,0,0,0,0,0
PI,CRISTINO CASTRO,2363,511,0,56,4,182,18,0,4,6,1211,323,18,0,17,5,0,0,0,1,0,7
PI,CURIMATA,2367,407,0,80,14,201,17,0,0,7,1292,309,9,0,10,13,0,0,0,0,1,7
PI,CURRAIS,697,116,0,7,0,56,3,0,0,2,461,50,2,0,0,0,0,0,0,0,0,0
PI,CURRAL NOVO DO PIAUI,527,135,0,23,0,74,10,0,0,4,269,6,4,0,1,0,0,0,0,0,0,1
PI,CURRALINHOS,363,59,0,6,0,33,0,0,2,0,257,3,2,0,1,0,0,0,0,0,0,0
PI,DEMERVAL LOBAO,4255,987,0,94,6,252,38,0,41,7,2523,220,43,0,18,11,0,0,0,0,4,11
PI,DIRCEU ARCOVERDE,1437,299,0,91,2,123,8,0,0,13,812,75,11,0,0,3,0,0,0,0,0,0
PI,DOM EXPEDITO LOPES,2162,697,0,79,19,173,40,0,0,15,926,159,8,0,22,20,2,0,0,0,0,2
PI,DOM INOCENCIO,1118,183,0,109,0,226,27,0,1,31,507,10,20,0,2,0,0,0,0,0,1,1
PI,DOMINGOS MOURAO,481,106,0,5,0,56,2,0,0,1,271,34,5,0,0,0,0,0,0,0,0,1
PI,ELESBAO VELOSO,4342,937,0,83,1,364,24,0,15,13,2578,296,11,0,9,3,0,0,0,0,2,6
PI,ELISEU MARTINS,913,183,0,15,2,55,1,0,0,4,595,42,3,0,5,6,0,0,0,1,0,1
PI,ESPERANTINA,13076,2534,0,267,37,835,81,0,5,37,7034,2079,74,0,25,30,1,1,0,0,12,24
PI,FARTURA DO PIAUI,652,147,0,33,0,60,2,0,0,13,355,35,5,0,1,0,0,0,0,0,0,1
PI,FLORES DO PIAUI,649,179,0,16,0,77,2,0,4,8,338,19,3,0,2,0,0,0,0,0,0,1
PI,FLORESTA DO PIAUI,568,118,0,13,0,52,2,0,0,8,332,36,4,0,1,0,0,0,0,1,0,1
PI,FLORIANO,41017,10228,0,1233,158,2945,393,0,146,122,20911,4052,85,0,308,230,4,0,0,0,23,179
PI,FRANCINOPOLIS,1011,171,0,20,0,72,9,0,3,13,597,123,2,0,0,0,0,0,0,1,0,0
PI,FRANCISCO AYRES,789,148,0,11,0,57,4,0,1,10,460,83,7,0,8,0,0,0,0,0,0,0
PI,FRANCISCO MACEDO,582,229,0,41,2,40,5,0,0,11,228,11,9,0,3,2,0,0,0,1,0,0
PI,FRANCISCO SANTOS,1466,512,0,90,5,178,12,0,0,11,508,118,8,0,11,8,0,0,0,0,0,5
PI,FRONTEIRAS,3874,926,0,189,91,326,39,0,1,37,1981,141,19,0,37,72,0,0,0,3,1,11
PI,GEMINIANO,1876,415,0,42,0,112,25,0,0,16,1115,129,11,0,6,2,0,0,0,1,0,2
PI,GILBUES,1806,299,0,23,14,151,12,0,0,9,1083,166,16,0,10,17,0,0,0,0,0,6
PI,GUADALUPE,3711,761,0,105,7,328,22,0,5,14,1969,452,9,0,16,11,0,0,0,0,6,6
PI,GUARIBAS,768,84,0,15,0,100,16,0,0,1,539,8,5,0,0,0,0,0,0,0,0,0
PI,HUGO NAPOLEAO,1179,261,0,10,0,57,1,0,2,0,759,81,2,0,2,0,0,0,0,0,2,2
PI,ILHA GRANDE,2224,352,0,17,0,79,20,0,7,9,1450,265,12,0,4,0,0,0,0,0,1,8
PI,INHUMA,4026,1114,0,129,8,456,52,0,5,8,1686,504,20,0,15,16,0,0,0,0,2,11
PI,IPIRANGA DO PIAUI,1922,626,0,74,1,166,18,0,1,17,788,213,10,0,5,0,0,0,0,0,0,3
PI,ISAIAS COELHO,981,169,0,18,3,122,14,0,0,3,583,50,8,0,4,6,0,0,0,0,0,1
PI,ITAINOPOLIS,2700,578,0,66,2,256,32,0,0,29,1527,170,28,0,8,1,0,0,0,0,0,3
PI,ITAUEIRA,2766,405,0,83,21,287,29,0,3,10,1628,229,8,0,19,37,0,0,0,0,2,5
PI,JACOBINA DO PIAUI,2037,380,0,87,1,232,10,0,0,4,1262,48,1,0,8,1,0,0,0,0,2,1
PI,JAICOS,4705,1217,0,168,0,529,60,0,1,33,2415,238,15,0,18,0,0,0,0,0,2,9
PI,JARDIM DO MULATO,637,127,0,11,0,51,2,0,0,1,358,77,3,0,5,0,0,1,0,0,1,0
PI,JATOBA DO PIAUI,1200,234,0,39,0,128,7,0,3,2,675,94,14,0,4,0,0,0,0,0,0,0
PI,JERUMENHA,855,177,0,23,7,64,9,0,1,3,487,77,1,0,4,1,0,0,0,1,0,0
PI,JOAO COSTA,526,84,0,6,0,35,0,0,0,0,375,22,3,0,0,0,0,0,0,1,0,0
PI,JOAQUIM PIRES,1944,413,0,54,1,138,13,0,2,6,1170,127,16,0,3,1,0,0,0,0,0,0
PI,JOCA MARQUES,753,102,0,9,0,53,2,0,0,2,542,35,6,0,1,0,0,0,0,0,0,1
PI,JOSE DE FREITAS,12286,2460,0,172,6,615,72,0,48,21,7400,1292,115,0,56,8,1,1,0,0,6,13
PI,JUAZEIRO DO PIAUI,773,147,0,28,1,71,2,0,0,3,470,39,6,0,3,1,0,0,0,1,0,1
PI,JULIO BORGES,675,125,0,18,4,93,11,0,0,7,344,52,5,0,7,8,0,0,0,0,0,1
PI,JUREMA,629,148,0,25,0,61,6,0,0,2,348,9,28,0,0,0,0,0,0,0,0,2
PI,LAGOA ALEGRE,1402,278,0,19,0,99,7,0,4,2,850,106,33,0,4,0,0,0,0,0,0,0
PI,LAGOA DE SAO FRANCISCO,1163,231,0,11,0,96,2,0,2,6,673,136,5,0,0,0,0,0,0,1,0,0
PI,LAGOA DO BARRO DO PIAUI,782,226,0,38,0,182,19,0,0,13,271,18,13,0,1,0,0,0,0,0,0,1
PI,LAGOA DO PIAUI,730,146,0,18,5,54,3,0,8,1,459,20,9,0,1,4,0,0,0,0,1,1
PI,LAGOA DO SITIO,706,178,0,19,0,67,6,0,3,4,355,69,4,0,1,0,0,0,0,0,0,0
PI,LAGOINHA DO PIAUI,837,180,0,6,0,44,13,0,3,0,507,75,4,0,3,2,0,0,0,0,0,0
PI,LANDRI SALES,1091,184,0,25,0,53,9,0,1,6,768,38,1,0,6,0,0,0,0,0,0,0
PI,LUIS CORREIA,7466,1559,0,102,0,482,63,0,26,30,4401,658,60,0,49,1,2,0,0,0,5,28
PI,LUZILANDIA,8563,1506,0,145,12,716,59,0,8,35,5342,633,54,0,27,5,0,0,0,0,2,19
PI,MADEIRO,970,158,0,12,0,61,3,0,1,4,668,58,4,0,0,0,0,0,0,1,0,0
PI,MANOEL EMIDIO,930,200,0,19,2,105,8,0,0,4,497,82,6,0,4,1,0,0,0,1,0,1
PI,MARCOLANDIA,5907,2423,0,656,43,744,70,0,0,71,1595,110,25,0,61,60,0,0,0,1,0,48
