UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO
MG,CARNEIRINHO,5460,2699,0,207,40,578,111,0,32,25,1198,128,77,0,307,52,0,0,0,0,0,6
MG,CARRANCAS,1785,1027,0,67,3,245,49,0,1,12,290,6,12,0,47,3,0,0,0,0,0,23
MG,CARVALHOPOLIS,1961,1020,0,56,2,240,37,0,1,15,545,9,11,0,19,2,0,1,0,0,0,3
MG,CARVALHOS,2219,1103,0,95,3,221,31,0,6,14,645,46,13,0,22,9,1,1,0,0,1,8
MG,CASA GRANDE,1094,468,0,50,4,91,33,0,0,4,415,5,8,0,9,3,0,0,0,0,0,4
MG,CASCALHO RICO,1143,592,0,62,14,136,24,0,2,27,205,12,6,0,35,26,0,0,0,1,0,1
MG,CASSIA,10649,6127,0,508,246,1112,312,0,49,75,1425,94,86,0,190,332,5,0,0,0,10,78
MG,CATAGUASES,39270,18363,0,882,263,2712,871,0,203,111,12287,2021,181,0,761,301,11,11,1,4,25,262
MG,CATAS ALTAS,2701,1700,0,133,31,277,62,0,8,23,360,11,11,0,41,25,1,0,0,0,1,17
MG,CATAS ALTAS DA NORUEGA,1421,559,0,63,10,114,19,0,2,5,602,13,15,0,11,5,0,0,0,0,0,3
MG,CATUJI,1797,745,0,49,9,174,39,0,6,25,660,35,29,0,17,8,0,0,0,0,0,1
MG,CATUTI,1803,580,0,45,1,112,6,0,4,8,955,28,32,0,31,0,0,0,0,0,0,1
MG,CAXAMBU,11946,7352,0,258,47,823,401,0,32,59,2352,194,34,0,200,78,1,0,0,2,2,111
MG,CEDRO DO ABAETE,455,257,0,12,0,45,9,0,2,2,110,9,4,0,4,0,1,0,0,0,0,0
MG,CENTRAL DE MINAS,3385,1264,0,115,2,243,32,0,2,7,1388,243,24,0,59,2,0,0,0,0,1,3
MG,CENTRALINA,3435,1552,0,154,79,349,78,0,53,9,589,281,23,0,151,106,1,0,0,0,1,9
MG,CHACARA,1189,591,0,53,0,103,22,0,9,6,321,18,25,0,36,0,0,0,0,0,0,5
MG,CHALE,3591,1213,0,101,5,246,44,0,15,12,1834,62,17,0,27,6,0,0,0,0,0,9
MG,CHAPADA DO NORTE,2297,595,0,54,3,219,41,0,2,21,1292,12,29,0,13,12,0,0,0,0,0,4
MG,CHAPADA GAUCHA,3749,1098,0,223,53,545,108,0,7,12,1315,76,71,0,106,90,1,1,0,0,3,40
MG,CHIADOR,2361,1162,0,332,38,238,83,0,12,35,278,26,13,0,76,55,0,0,0,1,2,10
MG,CIPOTANEA,3212,909,0,71,0,243,28,0,4,8,1841,43,21,0,23,1,0,1,0,1,1,17
MG,CLARAVAL,2303,1204,0,125,5,298,93,0,17,13,418,22,28,0,56,3,0,2,0,0,0,19
MG,CLARO DOS POCOES,2221,839,0,88,6,249,40,0,1,11,860,38,50,0,28,3,0,1,0,1,0,6
MG,CLAUDIO,18741,9581,0,995,228,1899,381,0,23,68,4437,395,68,0,315,210,1,1,0,1,4,134
MG,COIMBRA,4049,1746,0,150,15,365,71,0,56,8,1486,52,22,0,41,21,0,0,0,0,2,14
MG,COLUNA,3646,1187,0,72,1,292,29,0,2,5,1889,105,20,0,39,0,1,0,0,0,3,1
MG,COMENDADOR GOMES,1236,547,0,60,2,194,20,0,0,19,303,22,23,0,43,2,0,0,0,0,0,1
MG,COMERCINHO,1893,523,0,34,0,174,16,0,0,18,1075,20,24,0,7,1,0,0,0,0,0,1
MG,CONCEICAO DA APARECIDA,6320,3372,0,216,10,719,136,0,14,19,1575,108,41,0,64,12,0,1,0,1,2,30
MG,CONCEICAO DA BARRA DE MINAS,1870,903,0,51,5,146,39,0,1,21,633,34,15,0,16,3,0,0,0,0,0,3
MG,CONCEICAO DAS ALAGOAS,13250,7056,0,542,206,1087,262,0,86,67,2068,909,145,0,457,294,6,1,0,10,7,47
MG,CONCEICAO DAS PEDRAS,1639,823,0,40,0,245,11,0,4,8,489,1,10,0,6,0,0,0,0,0,0,2
MG,CONCEICAO DE IPANEMA,2065,691,0,60,1,144,17,0,12,10,1083,25,8,0,9,2,0,0,0,0,0,3
MG,CONCEICAO DO MATO DENTRO,7898,3593,0,267,8,751,167,0,21,64,2423,204,228,0,83,4,0,1,1,4,13,66
MG,CONCEICAO DO PARA,2985,1459,0,94,28,271,60,0,1,15,861,58,20,0,82,25,1,0,0,0,1,9
MG,CONCEICAO DO RIO VERDE,5429,3235,0,225,12,517,197,0,22,87,937,35,51,0,68,17,0,0,0,1,5,20
MG,CONCEICAO DOS OUROS,5269,3119,0,275,10,590,130,0,26,24,936,55,20,0,46,19,0,0,0,0,1,18
MG,CONEGO MARINHO,1463,384,0,28,0,116,37,0,0,9,817,32,28,0,12,0,0,0,0,0,0,0
MG,CONFINS,5457,2882,0,368,183,487,149,0,35,44,791,101,66,0,83,227,0,12,0,3,2,24
MG,CONGONHAL,6871,3609,0,311,29,741,148,0,42,16,1720,64,19,0,113,30,1,0,0,1,1,26
MG,CONGONHAS,30447,18350,0,1179,826,2308,857,0,327,196,4094,558,235,0,440,815,1,4,0,13,19,225
MG,CONGONHAS DO NORTE,1565,619,0,71,1,180,47,0,4,3,592,8,16,0,16,2,0,0,0,0,3,3
MG,CONQUISTA,3448,2186,0,176,48,340,94,0,12,25,339,33,40,0,99,36,0,0,0,0,0,20
MG,CONSELHEIRO LAFAIETE,77795,46324,0,1678,689,5204,2301,0,169,387,16780,1111,708,1,1060,659,3,3,0,9,29,680
MG,CONSELHEIRO PENA,9063,3674,0,262,2,705,106,0,31,14,3561,442,71,0,146,3,2,1,0,2,21,20
MG,CONSOLACAO,581,314,0,16,0,70,7,0,0,7,156,1,5,0,5,0,0,0,0,0,0,0
MG,CONTAGEM,337462,203933,0,14421,4174,27605,12245,0,497,1711,51857,3487,2902,0,6281,5811,7,34,2,280,81,2134
MG,COQUEIRAL,4660,2711,0,149,8,444,84,0,1,21,1094,53,27,0,43,8,5,0,0,0,1,11
MG,CORACAO DE JESUS,7735,2925,0,251,5,824,104,0,11,13,3071,244,129,0,126,6,0,2,0,0,5,19
MG,CORDISBURGO,3227,1716,0,124,7,371,59,0,46,21,765,45,29,0,30,8,0,0,0,0,0,6
MG,CORDISLANDIA,1401,854,0,47,0,131,60,0,3,23,249,6,11,0,14,0,0,0,0,0,0,3
MG,CORINTO,11499,5548,0,418,25,1074,207,0,95,35,3125,543,105,0,237,41,0,6,0,2,3,35
MG,COROACI,3023,1037,0,102,1,236,41,0,5,9,1428,103,24,0,24,5,0,0,0,0,0,8
MG,COROMANDEL,18655,10579,0,802,296,2368,376,0,52,120,2560,438,119,0,431,412,1,2,0,1,17,81
MG,CORONEL FABRICIANO,50466,28394,0,1200,196,3117,1262,2,605,231,12700,552,713,1,1010,190,3,4,0,9,33,244
MG,CORONEL MURTA,2562,749,0,41,7,193,23,0,2,10,1412,66,21,0,25,8,0,0,0,0,0,5
MG,CORONEL PACHECO,787,515,0,35,0,75,25,0,2,6,94,4,8,0,21,0,0,0,0,1,0,1
MG,CORONEL XAVIER CHAVES,1475,803,0,92,2,109,23,0,1,8,367,7,4,0,43,7,0,0,0,0,1,8
MG,CORREGO DANTA,1472,857,0,60,18,225,44,0,1,3,165,8,20,0,38,32,0,0,0,0,0,1
MG,CORREGO DO BOM JESUS,2210,1127,0,58,1,233,48,0,2,11,639,29,16,0,33,0,1,1,0,0,0,11
MG,CORREGO FUNDO,3612,1822,0,375,56,298,43,0,4,27,695,71,36,0,93,86,0,0,0,1,3,2
MG,CORREGO NOVO,1022,387,0,23,1,64,6,0,10,4,488,8,12,0,17,2,0,0,0,0,0,0
MG,COUTO DE MAGALHAES DE MINAS,1616,869,0,70,3,188,33,0,0,4,383,6,13,0,34,2,0,0,0,0,4,7
MG,CRISOLITA,928,316,0,17,0,77,12,0,5,12,446,23,12,0,8,0,0,0,0,0,0,0
MG,CRISTAIS,6588,3723,0,208,14,698,103,0,10,28,1597,71,32,0,60,20,0,0,0,0,1,23
MG,CRISTALIA,1688,454,0,44,2,162,17,0,0,5,933,22,28,0,16,2,0,0,0,0,3,0
MG,CRISTIANO OTONI,3081,1674,0,156,53,255,77,0,8,16,662,18,40,0,57,59,0,0,0,1,0,5
MG,CRISTINA,4075,2152,0,118,6,377,95,0,24,30,1118,46,25,0,58,4,1,1,0,0,1,19
MG,CRUCILANDIA,3389,1519,0,177,5,316,51,0,7,14,1159,63,22,0,30,4,0,0,0,1,3,18
MG,CRUZEIRO DA FORTALEZA,2006,976,0,120,14,284,22,0,1,10,463,27,17,0,52,14,0,0,0,0,0,6
MG,CRUZILIA,9054,5080,0,425,15,920,173,0,16,44,1944,140,76,0,141,31,3,0,0,0,2,44
MG,CUPARAQUE,1850,576,0,72,3,138,19,0,7,9,843,147,7,0,22,0,0,0,0,3,1,3
MG,CURRAL DE DENTRO,2269,811,0,82,6,194,27,0,1,12,945,135,24,0,24,6,0,1,0,0,0,1
MG,CURVELO,47327,20465,0,1435,964,4049,893,0,532,96,12675,2868,1445,0,893,787,2,3,0,3,38,179
MG,DATAS,1855,1047,0,57,2,283,37,0,1,9,366,5,23,0,19,2,0,0,0,0,1,3
MG,DELFIM MOREIRA,2976,1381,0,93,12,311,146,0,10,13,909,9,29,0,27,5,0,0,0,0,5,26
MG,DELFINOPOLIS,3332,1895,0,158,4,442,87,0,12,20,528,28,29,0,75,7,1,1,0,0,2,43
MG,DELTA,6187,3028,0,570,222,438,149,0,31,47,677,66,211,0,334,390,2,0,0,3,4,15
MG,DESCOBERTO,2249,1205,0,44,1,167,49,0,3,10,699,31,5,0,26,3,0,0,0,0,2,4
MG,DESTERRO DE ENTRE RIOS,4647,2113,0,143,46,359,48,0,3,23,1748,23,31,0,39,56,0,1,0,0,5,9
MG,DESTERRO DO MELO,1963,818,0,49,0,133,26,0,3,14,860,9,21,0,19,1,0,0,0,0,2,8
MG,DIAMANTINA,23539,12415,0,494,28,2509,733,0,7,106,6314,52,299,0,226,41,0,2,0,1,34,278
MG,DIOGO DE VASCONCELOS,1370,524,0,21,0,102,6,0,2,8,660,13,13,0,16,0,0,0,0,0,5,0
MG,DIONISIO,2409,1273,0,48,4,225,24,0,12,6,730,12,27,0,33,4,0,0,0,0,4,7
MG,DIVINESIA,1563,672,0,111,3,144,17,0,46,7,492,16,13,0,35,2,0,0,0,0,1,4
MG,DIVINO,11199,5201,0,323,42,1020,129,0,36,30,4000,129,68,0,156,16,0,1,0,1,9,38
MG,DIVINO DAS LARANJEIRAS,1490,652,0,56,1,117,21,0,4,1,549,36,10,0,34,0,0,0,0,0,1,8
MG,DIVINOLANDIA DE MINAS,3318,1410,0,111,14,293,44,0,6,7,1267,95,21,0,36,11,0,0,0,0,1,2
MG,DIVINOPOLIS,147602,82592,0,3373,934,11659,4280,0,383,306,30887,5543,771,2,4466,1040,43,17,0,7,73,1226
MG,DIVISA ALEGRE,1309,601,0,69,22,117,12,0,7,9,377,19,11,0,36,24,1,0,0,0,1,3
MG,DIVISA NOVA,2853,1723,0,108,7,262,60,0,11,45,497,39,49,0,36,2,2,1,0,0,4,7
MG,DIVISOPOLIS,1475,609,0,70,1,170,24,0,8,19,514,29,15,0,12,2,0,0,0,1,0,1
MG,DOM BOSCO,1518,548,0,30,9,132,25,0,10,10,639,35,15,0,46,16,2,0,0,0,1,0
MG,DOM CAVATI,3234,1565,0,191,18,271,89,0,3,5,918,93,20,0,36,13,1,1,0,0,2,8
MG,DOM JOAQUIM,1381,579,0,35,0,144,16,0,1,8,557,5,13,0,15,1,0,0,0,2,1,4
MG,DOM SILVERIO,2497,1205,0,79,4,214,23,0,6,12,896,24,14,0,13,0,0,0,0,0,2,5
MG,DOM VICOSO,1373,640,0,40,0,165,33,0,8,15,430,12,16,0,11,0,0,0,0,0,1,2
MG,DONA EUZEBIA,3759,1452,0,356,21,490,138,0,18,5,1045,122,11,0,52,26,5,0,0,0,4,14
MG,DORES DE CAMPOS,5992,3281,0,146,9,511,147,0,14,31,1529,180,45,0,55,6,0,2,0,0,2,34
MG,DORES DE GUANHAES,1925,709,0,54,21,144,21,0,2,9,873,9,30,0,16,30,0,1,0,1,1,4
MG,DORES DO INDAIA,8032,4944,0,273,27,1022,194,0,16,52,1020,208,27,0,166,38,0,1,0,0,9,35
MG,DORES DO TURVO,3237,1269,0,94,2,245,25,0,84,5,1382,55,29,0,39,1,0,0,0,0,2,5
MG,DORESOPOLIS,690,345,0,18,0,115,16,0,0,5,160,6,7,0,18,0,0,0,0,0,0,0
MG,DOURADOQUARA,910,478,0,38,1,111,14,0,0,6,197,20,4,0,36,2,0,0,0,0,0,3
MG,DURANDE,4002,1563,0,114,5,364,64,0,45,11,1734,41,31,0,18,6,0,0,0,0,0,6
MG,ELOI MENDES,13325,7521,0,628,191,1257,332,0,7,90,2715,123,66,0,115,208,0,3,0,0,9,60
MG,ENGENHEIRO CALDAS,3804,1841,0,172,9,321,70,0,14,8,1126,129,21,0,64,8,1,0,0,1,4,15
MG,ENGENHEIRO NAVARRO,2219,1057,0,84,12,202,51,0,5,11,649,44,28,0,43,21,0,0,0,0,3,9
MG,ENTRE FOLHAS,2647,922,0,87,3,201,36,0,4,5,1311,29,18,0,22,5,0,0,0,1,1,2
MG,ENTRE RIOS DE MINAS,9576,4986,0,319,120,864,174,0,7,35,2592,91,73,0,159,113,0,2,0,0,3,38
MG,ERVALIA,11959,5156,0,420,18,1052,131,0,104,25,4608,212,96,0,76,19,1,0,0,1,3,37
MG,ESMERALDAS,20283,12251,0,667,111,1678,515,0,64,77,3984,145,351,0,294,71,0,1,0,6,6,62
MG,ESPERA FELIZ,14013,6668,0,453,21,1193,189,0,116,44,4682,245,63,0,245,23,1,1,0,0,10,59
MG,ESPINOSA,16633,4432,0,385,14,1282,135,0,28,52,8915,894,137,0,301,18,0,0,0,0,7,33
MG,ESPIRITO SANTO DO DOURADO,2845,1479,0,129,4,378,55,0,9,9,701,20,15,0,34,9,0,0,0,0,0,3
MG,ESTIVA,7056,3327,0,336,77,1015,303,0,15,23,1553,166,29,0,88,93,2,1,0,0,1,27
MG,ESTRELA DALVA,900,522,0,36,4,65,18,0,14,5,192,11,5,0,19,6,0,0,0,0,1,2
MG,ESTRELA DO INDAIA,1572,934,0,55,5,230,32,0,1,10,253,12,6,0,26,4,0,0,0,0,2,2
MG,ESTRELA DO SUL,2802,1581,0,115,17,262,48,0,9,24,475,118,21,0,97,31,0,0,0,0,0,4
MG,EUGENOPOLIS,5313,2603,0,165,5,343,83,0,101,43,1721,57,38,0,131,5,0,0,0,1,1,16
MG,EWBANK DA CAMARA,1112,702,0,54,5,83,39,0,1,4,184,8,6,0,19,6,0,0,0,0,0,1
MG,EXTREMA,24326,14377,0,588,297,2038,681,0,11,173,4641,584,248,0,222,257,1,0,0,5,4,199
MG,FAMA,765,460,0,20,0,84,32,0,2,6,114,7,2,0,34,0,0,0,0,0,0,4
MG,FARIA LEMOS,1166,572,0,30,0,97,33,0,2,9,376,22,3,0,15,0,0,1,0,0,0,6
MG,FELICIO DOS SANTOS,2201,917,0,57,2,192,44,0,6,23,872,19,36,0,22,3,0,0,0,0,4,4
MG,FELISBURGO,2254,873,0,28,0,173,10,0,8,13,1079,27,18,0,17,0,0,0,0,0,2,6
MG,FELIXLANDIA,6257,3275,0,276,59,521,96,0,83,19,1328,165,69,0,266,90,0,1,0,0,3,6
MG,FERNANDES TOURINHO,1101,468,0,21,0,80,20,0,1,10,443,25,12,0,20,0,0,0,0,0,1,0
MG,FERROS,4365,1721,0,128,23,360,48,0,23,21,1888,16,59,0,41,16,4,0,1,1,5,10
MG,FERVEDOURO,4829,2253,0,216,18,421,66,0,26,11,1706,25,22,0,33,17,0,1,0,1,3,10
MG,FLORESTAL,4381,2358,0,151,48,367,107,0,14,15,1020,113,38,0,80,42,1,0,0,0,2,25
MG,FORMIGA,48975,23906,0,1908,480,4270,1187,0,68,208,13144,1669,260,0,1000,565,0,3,0,15,30,262
MG,FORMOSO,1562,616,0,77,7,213,22,0,5,7,497,29,42,0,37,6,1,0,0,0,1,2
MG,FORTALEZA DE MINAS,2025,1178,0,74,5,176,30,0,3,21,439,26,19,0,40,6,0,1,0,0,0,7
MG,FORTUNA DE MINAS,1175,611,0,45,6,131,33,0,17,5,277,9,14,0,23,1,0,0,0,0,0,3
MG,FRANCISCO BADARO,2689,537,0,54,0,202,22,0,0,11,1760,53,38,0,11,0,0,1,0,0,0,0
MG,FRANCISCO DUMONT,1730,721,0,97,12,170,26,0,1,8,589,22,41,0,21,13,0,0,0,0,1,8
MG,FRANCISCO SA,8030,3151,0,294,80,719,143,0,45,27,2952,191,141,0,154,97,0,2,0,0,4,30
MG,FRANCISCOPOLIS,1143,348,0,21,3,108,22,0,4,10,580,8,21,0,9,2,0,0,0,0,4,3
MG,FREI GASPAR,1421,443,0,36,0,86,25,0,12,9,761,13,19,0,16,0,0,0,0,0,1,0
MG,FREI INOCENCIO,3042,1307,0,101,24,242,45,0,11,9,1116,50,29,0,69,33,0,0,0,0,2,4
MG,FREI LAGONEGRO,1361,429,0,18,0,92,12,0,0,2,746,39,15,0,6,0,0,0,0,0,0,2
MG,FRONTEIRA,8169,3969,0,286,60,767,213,0,54,39,1667,358,114,0,530,73,5,2,0,0,2,30
MG,FRONTEIRA DOS VALES,845,317,0,14,0,74,17,0,3,7,391,14,7,0,1,0,0,0,0,0,0,0
MG,FRUTA DE LEITE,1108,344,0,25,2,92,13,0,1,6,576,5,33,0,9,0,0,0,0,1,0,1
MG,FRUTAL,45998,21143,0,1746,360,4560,1103,0,183,175,9392,4234,253,0,1977,609,32,6,0,1,12,212
MG,FUNILANDIA,1552,813,0,68,4,144,36,0,28,2,378,21,29,0,25,1,0,0,0,0,1,2
MG,GALILEIA,1944,934,0,80,4,168,33,0,12,9,612,23,13,0,50,1,0,0,0,0,0,5
MG,GAMELEIRAS,1583,433,0,38,0,185,13,0,3,7,833,43,21,0,7,0,0,0,0,0,0,0
MG,GLAUCILANDIA,342,113,0,9,0,29,3,0,0,2,169,5,8,0,3,0,0,0,0,0,0,1
MG,GOIABEIRA,1490,491,0,42,0,65,11,0,1,7,763,77,6,0,23,0,0,0,0,2,1,1
MG,GOIANA,1786,1126,0,42,2,124,73,0,19,8,314,8,9,0,53,0,0,2,0,0,1,5
MG,GONCALVES,2655,1253,0,97,2,348,64,0,0,18,724,10,12,0,43,2,0,0,0,0,1,81
MG,GONZAGA,3018,1152,0,53,3,245,23,0,5,9,1318,148,14,0,34,4,0,0,0,0,7,3
MG,GOUVEA,5069,2895,0,146,5,596,111,0,38,19,1082,20,45,0,85,5,0,0,0,2,0,20
MG,GOVERNADOR VALADARES,146294,65366,0,3535,888,9897,3257,0,1666,397,46164,9359,411,1,3009,1097,96,20,1,3,121,1006
MG,GRAO MOGOL,3551,1350,0,137,11,370,51,0,1,31,1384,42,94,0,64,11,0,0,0,0,0,5
MG,GRUPIARA,629,312,0,15,1,77,7,0,0,5,170,16,6,0,18,1,0,0,0,1,0,0
MG,GUANHAES,19906,8804,0,660,75,1975,305,0,59,70,6989,336,142,0,330,77,2,5,0,0,9,68
MG,GUAPE,7677,4176,0,291,13,734,117,0,10,32,2001,76,80,0,90,23,1,0,0,0,2,31
MG,GUARACIABA,4296,1530,0,106,3,304,50,0,10,25,2109,50,52,0,35,4,0,0,0,0,7,11
MG,GUARACIAMA,1861,748,0,65,14,155,23,0,7,4,775,22,20,0,11,13,0,0,0,0,0,4
MG,GUARANESIA,12071,7011,0,445,45,1006,287,0,32,81,2463,293,145,0,99,107,2,1,0,1,6,47
MG,GUARANI,3020,1663,0,92,2,288,45,0,93,21,699,21,19,0,52,3,0,1,0,2,0,19
MG,GUARARA,1846,1094,0,66,0,148,46,0,36,17,363,26,4,0,35,1,0,2,0,1,1,6
MG,GUARDA-MOR,3360,1692,0,173,65,555,62,0,9,23,422,54,44,0,140,104,0,0,0,1,1,15
MG,GUAXUPE,35206,21063,0,985,256,3153,848,0,72,106,6679,923,150,0,415,296,2,5,0,1,15,237
MG,GUIDOVAL,4034,1446,0,182,20,300,40,0,93,2,1668,195,13,0,45,20,1,1,0,1,2,5
MG,GUIMARANIA,4285,2292,0,206,18,444,67,0,9,16,911,110,56,0,135,16,0,0,0,0,1,4
MG,GUIRICEMA,5483,1984,0,274,18,402,73,0,52,19,2405,141,26,0,57,18,1,0,0,0,3,10
MG,GURINHATA,2411,1096,0,123,13,341,45,0,3,15,567,73,39,0,75,16,0,0,0,1,1,3
MG,HELIODORA,2827,1569,0,107,2,290,74,0,5,20,667,18,22,0,45,4,0,0,0,0,0,4
MG,IAPU,4412,2088,0,195,20,370,118,0,2,20,1388,87,31,0,45,36,0,1,0,1,1,9
MG,IBERTIOGA,1933,1066,0,77,5,141,62,0,5,28,470,10,10,0,44,4,0,0,0,0,0,11
MG,IBIA,12842,6990,0,534,174,1437,278,0,339,63,1654,374,128,0,481,285,1,2,0,6,18,78
MG,IBIAI,2099,684,0,66,6,256,25,0,0,16,928,29,15,0,62,5,0,0,0,0,3,4
MG,IBIRACATU,1482,471,0,19,1,87,21,0,0,5,822,21,19,0,14,0,0,1,0,0,1,0
MG,IBIRACI,6307,3634,0,451,76,830,239,0,25,45,715,29,56,0,112,28,3,0,0,2,2,60
MG,IBIRITE,70668,43479,0,1691,603,4550,1903,0,171,319,15490,662,406,0,784,375,0,4,0,26,18,187
MG,IBITIURA DE MINAS,2059,985,0,129,2,379,44,0,5,6,456,21,7,0,13,4,0,0,0,0,0,8
MG,IBITURUNA,882,526,0,36,2,103,41,0,0,5,153,0,5,0,5,4,0,0,0,0,1,1
MG,ICARAI DE MINAS,2025,549,0,40,0,151,22,0,2,7,1151,37,33,0,29,0,0,0,0,0,1,3
MG,IGARAPE,23572,13885,0,1173,431,2034,646,0,239,101,3492,227,229,0,469,470,1,1,0,9,11,154
MG,IGARATINGA,6330,2592,0,621,93,574,81,0,33,17,1797,262,25,0,137,66,0,1,1,11,0,19
MG,IGUATAMA,3908,2429,0,155,45,415,84,0,0,26,549,50,20,0,70,54,0,0,0,0,1,10
MG,IJACI,3513,1693,0,229,285,252,88,1,0,10,536,30,28,0,113,235,0,0,0,0,2,11
MG,ILICINEA,7291,3916,0,300,7,683,87,0,5,24,2017,66,58,0,105,6,1,0,0,0,0,16
MG,IMBE DE MINAS,2495,833,0,62,0,220,30,0,7,8,1253,42,23,0,17,0,0,0,0,0,0,0
MG,INCONFIDENTES,3965,2220,0,89,7,458,94,0,11,25,900,39,41,0,58,3,0,1,0,0,0,19
MG,INDAIABIRA,2007,561,0,112,10,162,15,0,0,18,986,62,36,0,28,14,0,0,0,0,0,3
MG,INDIANOPOLIS,3011,1452,0,139,34,324,49,0,7,50,651,76,30,0,118,63,0,0,0,1,1,16
MG,INGAI,871,465,0,26,2,123,25,0,0,18,181,3,16,0,12,0,0,0,0,0,0,0
MG,INHAPIM,12855,5293,0,503,55,1231,280,0,41,39,4897,169,88,0,160,61,1,3,0,0,2,32
MG,INHAUMA,2339,1245,0,125,13,254,66,0,35,5,476,34,27,0,51,6,0,0,0,0,0,2
MG,INIMUTABA,2440,1030,0,52,4,170,36,0,22,6,980,84,16,0,24,6,2,0,0,0,3,5
MG,IPABA,4353,2730,0,98,1,246,112,0,49,19,905,28,37,0,119,2,0,0,0,0,0,7
MG,IPANEMA,11134,4678,0,290,32,798,142,0,228,40,4183,426,52,0,182,45,2,1,0,0,5,30
MG,IPATINGA,158171,91225,0,3394,785,10136,4543,2,1031,733,37782,2336,800,1,3158,1011,5,8,0,52,44,1125
MG,IPIACU,2099,829,0,85,7,185,41,0,7,2,616,198,13,0,98,11,1,0,0,1,1,4
MG,IPUIUNA,6899,3962,0,483,45,898,174,0,4,54,951,80,50,0,114,37,1,1,0,0,3,42
MG,IRAI DE MINAS,4552,2232,0,274,98,578,84,0,6,28,741,116,45,0,155,156,0,0,0,1,3,35
MG,ITABIRA,64476,37677,0,1874,143,5507,1715,0,257,353,13475,1225,751,1,746,140,9,9,0,3,64,527
MG,ITABIRINHA,5765,1918,0,193,5,355,39,0,1,9,2701,360,43,0,112,4,0,0,0,0,3,22
MG,ITABIRITO,34044,19239,0,1130,389,2718,905,1,184,282,6328,1058,508,0,552,446,1,4,0,3,15,281
MG,ITACAMBIRA,331,93,0,17,0,50,6,0,0,2,149,1,10,0,3,0,0,0,0,0,0,0
MG,ITACARAMBI,5993,1628,0,161,0,496,87,0,13,14,3015,398,70,0,87,0,0,9,0,0,6,9
MG,ITAGUARA,10171,4485,0,533,352,984,170,0,14,26,2751,164,116,0,160,359,2,2,0,5,1,47
MG,ITAIPE,3585,1222,0,108,15,341,71,0,12,20,1592,119,31,0,17,25,1,0,0,0,5,6
MG,ITAJUBA,50410,29563,0,937,113,3715,2020,0,478,131,10880,942,125,0,721,96,5,21,0,4,12,647
MG,ITAMARANDIBA,18982,7264,0,897,263,2059,392,0,95,89,6801,286,212,0,172,355,6,1,0,1,38,51
MG,ITAMARATI DE MINAS,1723,864,0,106,13,131,33,0,22,14,445,26,14,0,32,18,0,0,0,0,0,5
MG,ITAMBACURI,7111,2823,0,215,13,711,143,0,139,41,2681,114,62,0,114,30,1,2,0,0,5,17
MG,ITAMBE DO MATO DENTRO,765,328,0,29,1,66,9,0,0,6,308,6,8,0,0,1,0,0,0,0,1,2
MG,ITAMOGI,6877,3920,0,353,48,749,210,0,12,30,1139,206,51,0,97,37,0,0,0,2,3,20
MG,ITAMONTE,8977,4745,0,349,77,863,275,0,17,31,2019,241,41,0,140,85,0,1,0,0,3,90
MG,ITANHANDU,9489,5198,0,519,129,753,341,0,59,44,1658,143,35,0,324,204,4,0,0,1,6,71
MG,ITANHOMI,5751,2042,0,157,10,433,71,0,3,16,2610,268,32,0,73,12,11,0,0,1,2,10
MG,ITAOBIM,7016,2936,0,253,97,733,180,0,18,41,2192,217,53,0,171,89,4,0,0,0,10,22
MG,ITAPAGIPE,8289,3917,0,313,35,962,161,0,62,35,1763,390,52,0,443,125,3,0,0,0,3,25
MG,ITAPECERICA,10580,5593,0,407,25,926,224,0,73,61,2749,201,70,0,194,24,2,1,0,0,4,26
MG,ITAPEVA,6500,3627,0,276,219,672,130,0,4,37,1195,68,21,0,85,122,0,2,0,0,0,42
MG,ITATIAIUCU,6624,3683,0,368,260,614,175,0,30,28,904,48,52,0,156,280,1,2,0,1,1,21
MG,ITAU DE MINAS,9825,5636,0,324,516,769,219,0,23,50,1350,222,56,0,188,434,2,0,0,4,1,31
MG,ITAUNA,62882,34423,0,1635,809,5934,1924,0,197,257,13284,1229,323,1,1365,956,23,11,1,8,31,471
MG,ITAVERAVA,2127,803,0,78,19,163,32,0,1,10,907,35,29,0,24,19,0,0,0,1,0,6
MG,ITINGA,2991,964,0,74,10,296,53,0,1,27,1385,89,52,0,19,13,0,1,0,1,1,5
MG,ITUETA,2352,775,0,85,15,202,27,0,2,7,1022,140,23,0,27,19,0,0,0,0,1,7
MG,ITUIUTABA,71516,29917,0,1514,448,6060,1324,0,486,302,17707,9956,390,0,2402,641,10,7,0,4,37,311
MG,ITUMIRIM,2600,1512,0,85,5,196,84,0,3,31,600,18,11,0,44,2,0,0,0,0,1,8
MG,ITURAMA,29121,12901,0,957,599,2723,658,0,209,111,5568,1947,341,0,2161,799,5,0,0,3,3,136
MG,ITUTINGA,1960,1180,0,76,11,185,36,0,0,28,294,26,9,0,86,19,0,0,0,0,0,10
